요양기관명,시도코드명,시군구코드명,좌표(X),좌표(Y),주소,좌표(X)_round,좌표(Y)_round
태소아청소년과의원,경기도,부천오정구,126.7865264,37.5295671,,126.7865,37.5296
태평수소아청소년과의원,경기도,성남수정구,127.1332562,37.4416227,,127.1333,37.4416
테크노키즈소아과의원,대전광역시,대전유성구,127.3878069,36.4222622,,127.3878,36.4223
토리소아청소년과의원,대전광역시,대전서구,127.3784112,36.3595692,,127.3784,36.3596
토토소아치과치과의원,울산광역시,울산남구,129.3344924,35.5390894,,129.3345,35.5391
통영자모소아청소년과의원,경상남도,통영시,128.421092,34.8602619,,128.4211,34.8603
트리니티소아청소년과의원,경기도,화성시,126.8257613,37.2011894,,126.8258,37.2012
튼튼나무소아청소년과의원,인천광역시,인천서구,126.7168326,37.5947223,,126.7168,37.5947
튼튼사랑소아청소년과의원,서울특별시,마포구,126.9549326,37.5442269,,126.9549,37.5442
튼튼사랑소아청소년과의원,경기도,수원영통구,127.0486285,37.2409827,,127.0486,37.241
튼튼소아과의원,서울특별시,은평구,126.9091299,37.5958353,,126.9091,37.5958
튼튼소아과의원,서울특별시,성북구,127.0165928,37.603531,,127.0166,37.6035
튼튼소아과의원,경기도,김포시,126.7213952,37.603279,,126.7214,37.6033
튼튼소아과의원,인천광역시,인천부평구,126.7086197,37.5062123,,126.7086,37.5062
튼튼소아과의원,대구광역시,대구북구,128.5593833,35.9366544,,128.5594,35.9367
튼튼소아청소년과병원,경상남도,진주시,128.060055,35.1725205,,128.0601,35.1725
튼튼소아청소년과의원,강원특별자치도,태백시,128.9901659,37.1719974,,128.9902,37.172
튼튼소아청소년과의원,서울특별시,양천구,126.8335553,37.5219773,,126.8336,37.522
튼튼소아청소년과의원,서울특별시,송파구,127.1186881,37.5339811,,127.1187,37.534
튼튼소아청소년과의원,서울특별시,서초구,127.0457816,37.4718182,,127.0458,37.4718
튼튼소아청소년과의원,경기도,수원영통구,127.0710165,37.2520638,,127.071,37.2521
튼튼소아청소년과의원,경기도,남양주시,127.2132956,37.586152,,127.2133,37.5862
튼튼소아청소년과의원,경기도,평택시,127.1332048,36.9991257,,127.1332,36.9991
튼튼소아청소년과의원,인천광역시,인천남동구,126.7275277,37.3975366,,126.7275,37.3975
튼튼소아청소년과의원,인천광역시,인천중구,126.4884614,37.4927747,,126.4885,37.4928
튼튼소아청소년과의원,강원특별자치도,양구군,127.9887111,38.1043556,,127.9887,38.1044
튼튼소아청소년과의원,충청남도,당진시,126.6345951,36.8973592,,126.6346,36.8974
튼튼소아청소년과의원,대전광역시,대전서구,127.3972933,36.3510479,,127.3973,36.351
튼튼소아청소년과의원,대전광역시,대전대덕구,127.4389584,36.3664181,,127.439,36.3664
튼튼소아청소년과의원,충청북도,청주서원구,127.4646905,36.6107884,,127.4647,36.6108
튼튼소아청소년과의원,충청북도,제천시,128.2118911,37.1388732,,128.2119,37.1389
튼튼소아청소년과의원,울산광역시,울산중구,129.3465085,35.5689533,,129.3465,35.569
튼튼소아청소년과의원,대구광역시,대구달서구,128.5157879,35.8187659,,128.5158,35.8188
튼튼소아청소년과의원,전라남도,여수시,127.7037648,34.7522261,,127.7038,34.7522
튼튼소아청소년과의원,전라북도,정읍시,126.8737254,35.5572707,,126.8737,35.5573
튼튼소아청소년과의원,제주특별자치도,제주시,126.4863595,33.4812549,,126.4864,33.4813
튼튼아이소아치과의원,강원특별자치도,강릉시,128.8699889,37.7578212,,128.87,37.7578
튼튼키즈소아청소년과의원,충청남도,공주시,127.1445511,36.47418,,127.1446,36.4742
파란소아청소년과의원,강원특별자치도,강릉시,128.8706925,37.7568689,,128.8707,37.7569
파란소아청소년과의원,전라남도,나주시,126.7872957,35.0097379,,126.7873,35.0097
파랑새소아청소년과의원,서울특별시,은평구,126.932044,37.5992597,,126.932,37.5993
파스텔연세소아청소년과의원,서울특별시,서초구,127.0100932,37.5104312,,127.0101,37.5104
파티마소아청소년과의원,경상북도,구미시,128.3555592,36.0881735,,128.3556,36.0882
파티마연합 정 소아청소년과의원,경상북도,경산시,128.7197706,35.8287306,,128.7198,35.8287
패밀리소아청소년과의원,부산광역시,부산강서구,128.8976538,35.0855819,,128.8977,35.0856
퍼스트365소아청소년과의원,대전광역시,대전유성구,127.3899273,36.4265943,,127.3899,36.4266
퍼스트소아청소년과의원,경기도,성남분당구,127.115058,37.3883538,,127.1151,37.3884
퍼스트소아청소년과의원,충청남도,계룡시,127.2588431,36.2637036,,127.2588,36.2637
퍼스트아이소아청소년과의원,세종시,세종시,127.2717978,36.5261395,,127.2718,36.5261
퍼스트키즈소아청소년과의원,경기도,안양동안구,126.9570935,37.3730188,,126.9571,37.373
평촌M&M소아과의원,경기도,안양동안구,126.9522483,37.3895612,,126.9522,37.3896
평촌센트럴소아청소년과의원,경기도,안양동안구,126.959418,37.3935029,,126.9594,37.3935
평택반디소아청소년과의원,경기도,평택시,127.0442027,37.045272,,127.0442,37.0453
평화소아청소년과의원,부산광역시,부산중구,129.0315354,35.102195,,129.0315,35.1022
평화소아청소년과의원,경상남도,통영시,128.4283529,34.8562007,,128.4284,34.8562
포근한소아청소년과의원,부산광역시,부산동래구,129.05936,35.1975474,,129.0594,35.1975
포레온키즈소아청소년과의원,서울특별시,강동구,127.1370449,37.5274745,,127.137,37.5275
포키즈소아청소년과 의원,경기도,과천시,126.991954,37.422801,,126.992,37.4228
표소아청소년과의원,경기도,파주시,126.730019,37.7338564,,126.73,37.7339
표진원소아청소년과의원,경기도,김포시,126.6255098,37.6433496,,126.6255,37.6433
푸르미소아청소년과의원,부산광역시,부산강서구,128.9208989,35.0982763,,128.9209,35.0983
푸른꿈소아과의원,서울특별시,광진구,127.0826327,37.5316425,,127.0826,37.5316
푸른소아과의원,서울특별시,관악구,126.9599523,37.4875786,,126.96,37.4876
푸른소아청소년과의원,서울특별시,송파구,127.1274554,37.4771603,,127.1275,37.4772
푸른소아청소년과의원,경기도,구리시,127.1393988,37.5921113,,127.1394,37.5921
푸른소아청소년과의원,경기도,성남분당구,127.0978993,37.3899647,,127.0979,37.39
푸른소아청소년과의원,인천광역시,인천부평구,126.7260311,37.5158535,,126.726,37.5159
푸른소아청소년과의원,충청북도,제천시,128.2011835,37.1393661,,128.2012,37.1394
푸른소아청소년과의원,전라남도,화순군,126.9921304,35.0602543,,126.9921,35.0603
푸른소아청소년과의원,제주특별자치도,서귀포시,126.5616063,33.2478642,,126.5616,33.2479
푸른숲소아청소년과의원,서울특별시,성북구,127.0479889,37.6186754,,127.048,37.6187
푸른숲소아청소년과의원,경기도,성남분당구,127.1267477,37.367179,,127.1267,37.3672
푸른연합소아청소년과의원,대구광역시,대구수성구,128.7184518,35.8359195,,128.7185,35.8359
프라미스소아청소년과의원,경기도,의정부시,127.1023779,37.7431936,,127.1024,37.7432
플러스맘소아청소년과의원,경기도,하남시,127.1962026,37.5698095,,127.1962,37.5698
플러스소아청소년과의원,서울특별시,금천구,126.8968853,37.4686639,,126.8969,37.4687
플레이소아청소년과의원,충청북도,청주서원구,127.4732061,36.6125101,,127.4732,36.6125
피노키오소아청소년과의원,전라북도,전주완산구,127.1332405,35.7867688,,127.1332,35.7868
피터소아청소년과의원,경기도,용인수지구,127.0931841,37.3403157,,127.0932,37.3403
피터팬소아청소년과의원,인천광역시,인천중구,126.5574799,37.4872993,,126.5575,37.4873
필립소아청소년과의원,서울특별시,양천구,126.8663601,37.5391326,,126.8664,37.5391
하나소아청소년과병원,경기도,남양주시,127.2428881,37.6540709,,127.2429,37.6541
하나소아청소년과의원,경기도,하남시,127.1576656,37.4874484,,127.1577,37.4874
하나소아청소년과의원,경기도,수원권선구,127.0291641,37.2373591,,127.0292,37.2374
하나소아청소년과의원,경기도,시흥시,126.7992487,37.4444229,,126.7992,37.4444
하나소아청소년과의원,경기도,용인기흥구,127.0971072,37.2653859,,127.0971,37.2654
하나소아청소년과의원,경기도,안양만안구,126.9310052,37.3959107,,126.931,37.3959
하나소아청소년과의원,경기도,성남분당구,127.1165279,37.3377441,,127.1165,37.3377
하나소아청소년과의원,충청북도,청주청원구,127.4514681,36.7337573,,127.4515,36.7338
하나소아청소년과의원,울산광역시,울산울주군,129.2540428,35.5576485,,129.254,35.5576
하나소아청소년과의원,경상북도,포항남구,129.4105104,35.976446,,129.4105,35.9764
하남드림소아청소년과의원,경기도,하남시,127.2261354,37.5396741,,127.2261,37.5397
하늘별소아청소년과의원,부산광역시,부산동래구,129.0696459,35.208727,,129.0696,35.2087
하늘별소아청소년과의원,서울특별시,노원구,127.0764888,37.6512198,,127.0765,37.6512
하늘빛소아청소년과의원,경기도,용인수지구,127.081613,37.3128099,,127.0816,37.3128
하늘빛소아청소년과의원,경기도,김포시,126.6777227,37.640489,,126.6777,37.6405
하늘소아청소년과의원,경기도,수원영통구,127.06585,37.2474596,,127.0658,37.2475
하늘소아청소년과의원,경기도,군포시,126.9345146,37.3363873,,126.9345,37.3364
하늘소아청소년과의원,경기도,고양일산동구,126.7813349,37.6814061,,126.7813,37.6814
하늘소아청소년과의원,세종시,세종시,127.3127124,36.4981376,,127.3127,36.4981
하늘숲소아청소년과의원,서울특별시,도봉구,127.0353016,37.6584222,,127.0353,37.6584
하늘한방소아과한방재활의학과한의원,경기도,화성시,127.1072593,37.1674053,,127.1073,37.1674
하만철소아청소년과의원,부산광역시,부산사하구,128.9708458,35.0564598,,128.9708,35.0565
하양연합소아청소년과의원,경상북도,경산시,128.8196946,35.9139092,,128.8197,35.9139
하이소아청소년과의원,광주광역시,광주남구,126.9152463,35.1261265,,126.9152,35.1261
하정훈소아청소년과의원,서울특별시,동작구,126.9732579,37.4833168,,126.9733,37.4833
한&김 소아청소년과의원,경기도,이천시,127.4795448,37.2598776,,127.4795,37.2599
한강아이온소아치과치과의원,경기도,김포시,126.6266123,37.6435559,,126.6266,37.6436
한광선소아청소년과의원,경기도,성남분당구,127.1292899,37.4101791,,127.1293,37.4102
한그루 소아청소년과 의원,경기도,화성시,127.0531877,37.2011638,,127.0532,37.2012
한독소아청소년과의원,광주광역시,광주서구,126.8812499,35.1268362,,126.8812,35.1268
한마음 소아청소년과의원,강원특별자치도,춘천시,127.7501374,37.880073,,127.7501,37.8801
한마음소아과의원,경상북도,김천시,128.1177248,36.1348199,,128.1177,36.1348
한마음소아청소년과의원,경기도,안산단원구,126.8324493,37.3111799,,126.8324,37.3112
한마음연합소아청소년과이비인후과의원,대구광역시,대구동구,128.6963479,35.8632783,,128.6963,35.8633
한명길소아청소년과의원,경기도,부천오정구,126.8045521,37.5192883,,126.8046,37.5193
한빛소아과의원,대구광역시,대구달서구,128.5126712,35.8574218,,128.5127,35.8574
한빛소아청소년과의원,강원특별자치도,원주시,127.9519942,37.3840035,,127.952,37.384
한빛소아청소년과의원,대전광역시,대전유성구,127.3561171,36.3650212,,127.3561,36.365
한빛연합소아청소년과의원,경상남도,진주시,128.1117181,35.1519269,,128.1117,35.1519
한사랑김경희소아청소년과의원,경기도,성남분당구,127.1294215,37.3803092,,127.1294,37.3803
한사랑소아과의원,경기도,군포시,126.9334185,37.357605,,126.9334,37.3576
한소망소아청소년과의원,인천광역시,인천계양구,126.7372213,37.5392561,,126.7372,37.5393
한소아과의원,강원특별자치도,동해시,129.1150224,37.5228662,,129.115,37.5229
한소아청소년과의원,울산광역시,울산북구,129.388252,35.5382049,,129.3883,35.5382
한순자소아청소년과의원,부산광역시,부산북구,129.0211807,35.2140813,,129.0212,35.2141
한숲밝은아이소아청소년과의원,경기도,용인처인구,127.1700465,37.1528184,,127.17,37.1528
한스소아청소년과의원,대전광역시,대전중구,127.393516,36.3212102,,127.3935,36.3212
한승룡소아청소년과의원,서울특별시,성동구,127.02036,37.5548181,,127.0204,37.5548
한앤수소아청소년과의원,경기도,남양주시,127.2111479,37.6345001,,127.2111,37.6345
한정실소아청소년과의원,경상남도,김해시,128.8811255,35.233617,,128.8811,35.2336
한정희소아청소년과의원,부산광역시,부산영도구,129.0416953,35.0854713,,129.0417,35.0855
한창호소아과의원,대구광역시,대구달서구,128.5387761,35.819504,,128.5388,35.8195
한희연소아청소년과의원,인천광역시,인천남동구,126.7330584,37.4614272,,126.7331,37.4614
함소아(含笑兒)한의원,경기도,고양일산동구,126.7731559,37.6567215,,126.7732,37.6567
함소아한의원,서울특별시,성동구,127.0339281,37.5627619,,127.0339,37.5628
함소아한의원,서울특별시,강서구,126.856347,37.5601251,,126.8563,37.5601
함소아한의원,서울특별시,서초구,127.0090455,37.4883093,,127.009,37.4883
함소아한의원,서울특별시,송파구,127.102981,37.515287,,127.103,37.5153
함소아한의원,서울특별시,강동구,127.1237896,37.5380133,,127.1238,37.538
함소아한의원,서울특별시,중랑구,127.0875551,37.5965182,,127.0876,37.5965
함소아한의원,서울특별시,마포구,126.9512549,37.5450054,,126.9513,37.545
함소아한의원,서울특별시,동작구,126.9067147,37.4876928,,126.9067,37.4877
함소아한의원,서울특별시,관악구,126.9531143,37.4828207,,126.9531,37.4828
함소아한의원,서울특별시,노원구,127.0609342,37.6515441,,127.0609,37.6515
함소아한의원,경기도,수원팔달구,127.0330278,37.2608686,,127.033,37.2609
함소아한의원,경기도,오산시,127.0730417,37.1417861,,127.073,37.1418
함소아한의원,경기도,안양동안구,126.9548145,37.3919353,,126.9548,37.3919
함소아한의원,경기도,이천시,127.4465303,37.2801037,,127.4465,37.2801
함소아한의원,경기도,평택시,127.1137164,36.9948337,,127.1137,36.9948
함소아한의원,경기도,성남분당구,127.1069946,37.3496888,,127.107,37.3497
함소아한의원,경기도,하남시,127.1903962,37.5659695,,127.1904,37.566
함소아한의원,경기도,화성시,127.0713357,37.201082,,127.0713,37.2011
함소아한의원,경기도,의정부시,127.0704935,37.752926,,127.0705,37.7529
함소아한의원,경기도,파주시,126.7453112,37.7110603,,126.7453,37.7111
함소아한의원,경기도,부천원미구,126.7732053,37.5028819,,126.7732,37.5029
함소아한의원,인천광역시,인천계양구,126.7236832,37.5287114,,126.7237,37.5287
함소아한의원,강원특별자치도,춘천시,127.7393719,37.8571406,,127.7394,37.8571
함소아한의원,충청남도,천안서북구,127.1081509,36.8154373,,127.1082,36.8154
함소아한의원,대전광역시,대전서구,127.3769877,36.3496765,,127.377,36.3497
함소아한의원,부산광역시,부산동래구,129.0694743,35.2094024,,129.0695,35.2094
함소아한의원,부산광역시,부산해운대구,129.1748353,35.1716411,,129.1748,35.1716
함소아한의원,부산광역시,부산진구,129.0580718,35.1564715,,129.0581,35.1565
함소아한의원,경상남도,창원성산구,128.6821093,35.2203327,,128.6821,35.2203
함소아한의원,전라남도,순천시,127.5224501,34.9706452,,127.5225,34.9706
함소아한의원,광주광역시,광주서구,126.8837967,35.1588032,,126.8838,35.1588
함소아한의원,전라북도,전주완산구,127.1210397,35.8341627,,127.121,35.8342
함소아한의원,인천광역시,인천남동구,126.7008867,37.4451296,,126.7009,37.4451
함소아한의원,서울특별시,강남구,127.0577209,37.4927118,,127.0577,37.4927
함소아한의원 광명점,경기도,광명시,126.8662969,37.476077,,126.8663,37.4761
함소아한의원 산본점,경기도,군포시,126.930632,37.3578642,,126.9306,37.3579
함소아한의원 서대전점,대전광역시,대전중구,127.4110631,36.3232333,,127.4111,36.3232
함소아한의원(성북점),서울특별시,강북구,127.0305267,37.6137225,,127.0305,37.6137
함양웰소아청소년과의원,경상남도,함양군,127.7273567,35.5183734,,127.7274,35.5184
함영백소아과의원,서울특별시,노원구,127.061297,37.6500621,,127.0613,37.6501
항동연세소아청소년과의원,서울특별시,구로구,126.8242639,37.4808134,,126.8243,37.4808
해고은소아청소년과의원,대구광역시,대구수성구,128.6151594,35.8626522,,128.6152,35.8627
해님소아청소년과의원,부산광역시,부산동래구,129.0702712,35.2089187,,129.0703,35.2089
해동소아청소년과의원,대구광역시,대구달성군,128.4652301,35.8582229,,128.4652,35.8582
해랑소아청소년과의원,제주특별자치도,서귀포시,126.5620503,33.2523491,,126.5621,33.2523
해맑은소아과의원,서울특별시,광진구,127.092039,37.5513868,,127.092,37.5514
해맑은소아과의원,제주특별자치도,제주시,126.4752837,33.4886436,,126.4753,33.4886
해맑은소아청소년과의원,서울특별시,강동구,127.1688416,37.5582549,,127.1688,37.5583
해맑은소아청소년과의원,경기도,안산단원구,126.8159956,37.3419576,,126.816,37.342
해맑은소아청소년과의원,경기도,안양만안구,126.9163314,37.3940548,,126.9163,37.3941
해맑은소아청소년과의원,경기도,남양주시,127.1229379,37.6478619,,127.1229,37.6479
해맑은소아청소년과의원,경기도,양주시,127.0679455,37.8371846,,127.0679,37.8372
해맑은소아청소년과의원,인천광역시,인천서구,126.6529254,37.5339351,,126.6529,37.5339
해맑은소아청소년과의원,대구광역시,대구동구,128.6184902,35.8817422,,128.6185,35.8817
해맑은연합소아청소년과의원,전라북도,전주완산구,127.1323217,35.7929119,,127.1323,35.7929
해맑은연합소아청소년과의원,전라북도,군산시,126.7324737,35.9644838,,126.7325,35.9645
해맑은연합소아청소년과의원,전라북도,정읍시,126.8509855,35.5682322,,126.851,35.5682
해밀소아청소년과의원,경기도,남양주시,127.1184072,37.7086991,,127.1184,37.7087
해바라기소아청소년과의원,경상북도,구미시,128.4218021,36.1380448,,128.4218,36.138
해비치소아청소년과의원,경기도,남양주시,127.2093934,37.6792107,,127.2094,37.6792
해빛소아청소년과의원,경기도,고양일산동구,126.7998884,37.6676488,,126.7999,37.6676
해소아청소년과피부과의원,경기도,안양만안구,126.9312212,37.3960866,,126.9312,37.3961
해오름소아청소년과의원,서울특별시,강서구,126.8642592,37.5570451,,126.8643,37.557
해와달소아청소년과의원,경기도,양주시,127.0801554,37.7956543,,127.0802,37.7957
해와별소아청소년과의원,서울특별시,송파구,127.1255268,37.5090498,,127.1255,37.509
햇님소아청소년과의원,대구광역시,대구달성군,128.4409086,35.7806638,,128.4409,35.7807
햇님소아청소년과의원,전라북도,전주덕진구,127.0764952,35.8719804,,127.0765,35.872
햇살소아청소년과의원,경기도,고양덕양구,126.9174088,37.6487818,,126.9174,37.6488
햇살소아청소년과의원,대구광역시,대구동구,128.6157262,35.8726593,,128.6157,35.8727
햇살연합소아청소년과의원,경상북도,경산시,128.817765,35.8746025,,128.8178,35.8746
행복드림연합소아청소년과의원,대구광역시,대구달성군,128.4563079,35.6931947,,128.4563,35.6932
행복소아청소년과의원,경기도,수원권선구,126.9411906,37.2724505,,126.9412,37.2725
행복쑥쑥소아청소년과의원,경기도,김포시,126.6270892,37.6405195,,126.6271,37.6405
행복아이소아청소년과의원,서울특별시,송파구,127.1269763,37.4802727,,127.127,37.4803
행복한소아청소년과의원,경기도,광명시,126.8797979,37.4332917,,126.8798,37.4333
행복한소아청소년과의원,경기도,광주시,127.2451044,37.3966714,,127.2451,37.3967
행복한소아청소년과의원,인천광역시,인천부평구,126.7332099,37.5072805,,126.7332,37.5073
행복한소아청소년과의원,인천광역시,인천계양구,126.7228142,37.5277438,,126.7228,37.5277
행복한소아청소년과의원,강원특별자치도,강릉시,128.9133402,37.7700173,,128.9133,37.77
행복한소아청소년과의원,대구광역시,대구달성군,128.4772374,35.8731692,,128.4772,35.8732
행복한소아청소년과의원,경상북도,포항남구,129.3350225,36.0066719,,129.335,36.0067
행복한아이소아청소년과의원,서울특별시,강동구,127.1403474,37.5552527,,127.1403,37.5553
행신애플소아청소년과의원,경기도,고양덕양구,126.8337193,37.6134488,,126.8337,37.6134
향남봄소아청소년과의원,경기도,화성시,126.919111,37.1300375,,126.9191,37.13
향남연세소아청소년과의원,경기도,화성시,126.9196432,37.1300016,,126.9196,37.13
향동연세소아청소년과의원,경기도,고양덕양구,126.8924137,37.5989344,,126.8924,37.5989
허경룡소아과의원,광주광역시,광주동구,126.9250056,35.13748,,126.925,35.1375
허남근소아과의원,경상북도,영주시,128.6241926,36.8225346,,128.6242,36.8225
허은주소아청소년과의원,경기도,용인기흥구,127.1072867,37.3003072,,127.1073,37.3003
허준소아청소년과의원,충청남도,보령시,126.6026964,36.344299,,126.6027,36.3443
헬로소아청소년과의원,부산광역시,부산남구,129.1010779,35.1422158,,129.1011,35.1422
혁신꿈소아치과의원,전라북도,전주덕진구,127.0589816,35.8377245,,127.059,35.8377
현대소아청소년과의원,부산광역시,부산연제구,129.0713203,35.1932347,,129.0713,35.1932
현대소아청소년과의원,경상남도,창원의창구,128.6844793,35.2773948,,128.6845,35.2774
현대소아청소년과의원,광주광역시,광주광산구,126.8380654,35.1961878,,126.8381,35.1962
현동라온소아청소년과의원,경상남도,창원마산합포구,128.5579595,35.1471759,,128.558,35.1472
현민숙소아과의원,경기도,부천소사구,126.799626,37.4750229,,126.7996,37.475
현소아과의원,전라남도,순천시,127.5332901,34.9555858,,127.5333,34.9556
현소아청소년과의원,경기도,오산시,127.0907427,37.1509103,,127.0907,37.1509
현소아청소년과의원,경기도,성남수정구,127.1429497,37.4722451,,127.1429,37.4722
현소아청소년과의원,대구광역시,대구달서구,128.5353524,35.807205,,128.5354,35.8072
현소아청소년과의원,광주광역시,광주북구,126.8974783,35.2050099,,126.8975,35.205
현소아청소년과의원,경기도,부천원미구,126.7689239,37.5045118,,126.7689,37.5045
현엠앤엠소아청소년과의원,서울특별시,중랑구,127.0955682,37.6066852,,127.0956,37.6067
형곡연합소아청소년과의원,경상북도,구미시,128.3387446,36.1138768,,128.3387,36.1139
형운준소아청소년과의원,서울특별시,동작구,126.9398854,37.5082692,,126.9399,37.5083
혜담소아청소년과의원,서울특별시,양천구,126.878557,37.5363941,,126.8786,37.5364
혜림소아청소년과의원,서울특별시,중랑구,127.0871158,37.5890275,,127.0871,37.589
혜민소아청소년과의원,서울특별시,강동구,127.1278692,37.5501924,,127.1279,37.5502
혜성소아청소년과의원,대구광역시,대구달서구,128.5466926,35.8106118,,128.5467,35.8106
혜인소아청소년과의원,대구광역시,대구수성구,128.6343674,35.8425449,,128.6344,35.8425
호돌이소아청소년과의원,부산광역시,부산사하구,128.9697485,35.0804772,,128.9697,35.0805
호소아청소년과의원,경기도,시흥시,126.8603365,37.3818829,,126.8603,37.3819
호소아청소년과의원,경기도,평택시,127.0562925,37.0520272,,127.0563,37.052
호소아청소년과의원,경기도,고양일산서구,126.7688292,37.6915898,,126.7688,37.6916
호소아청소년과의원,경기도,김포시,126.5975881,37.6909308,,126.5976,37.6909
호수연세소아청소년과의원,경기도,김포시,126.6335567,37.6507295,,126.6336,37.6507
호호소아청소년과의원,경기도,용인수지구,127.0848651,37.3067226,,127.0849,37.3067
홍동선소아청소년과의원,경기도,안양동안구,126.9611922,37.4041344,,126.9612,37.4041
홍소아청소년과의원,서울특별시,동작구,126.978131,37.4884496,,126.9781,37.4884
홍소아청소년과의원,경기도,김포시,126.724122,37.6099638,,126.7241,37.61
홍소아청소년과의원,제주특별자치도,제주시,126.54351,33.4745769,,126.5435,33.4746
홍순갑소아청소년과의원,전라남도,여수시,127.7179422,34.731254,,127.7179,34.7313
홍순철소아청소년과의원,경기도,남양주시,127.1838891,37.7192109,,127.1839,37.7192
홍승지소아과의원,경상북도,경주시,129.2255938,35.883288,,129.2256,35.8833
홍이소아청소년과의원,충청북도,충주시,127.9226325,36.9561029,,127.9226,36.9561
홍진희소아청소년과의원,경기도,수원영통구,127.0576329,37.2465868,,127.0576,37.2466
홍찬의소아청소년과의원,울산광역시,울산북구,129.3668511,35.5969505,,129.3669,35.597
화명아이i소아청소년과의원,부산광역시,부산북구,129.0143496,35.2359746,,129.0143,35.236
화성새로이소아치과치과의원,경기도,화성시,126.9129247,37.1165776,,126.9129,37.1166
화정함소아한의원,경기도,고양덕양구,126.8327834,37.6335929,,126.8328,37.6336
황&신소아청소년과의원,서울특별시,서대문구,126.9157281,37.5761735,,126.9157,37.5762
황금소아청소년과의원,경기도,김포시,126.6300872,37.6463001,,126.6301,37.6463
황금소아청소년과의원,대구광역시,대구수성구,128.6340169,35.8418807,,128.634,35.8419
황선미소아청소년과의원,전라북도,전주완산구,127.1044317,35.7985052,,127.1044,35.7985
황소아과의원,서울특별시,송파구,127.1181993,37.5097991,,127.1182,37.5098
황소아청소년과의원,서울특별시,강북구,127.0471661,37.6261806,,127.0472,37.6262
황신소아청소년과의원,서울특별시,서대문구,126.9188423,37.5745363,,126.9188,37.5745
황영희소아과의원,경상북도,칠곡군,128.3989287,35.9931561,,128.3989,35.9932
황원규소아청소년과의원,부산광역시,부산연제구,129.0860662,35.1752533,,129.0861,35.1753
황인선소아과의원,경기도,안성시,127.2676245,37.0054853,,127.2676,37.0055
황인섭내과임수영소아청소년과의원,경기도,수원영통구,127.0520862,37.2681575,,127.0521,37.2682
황정아소아과의원,서울특별시,송파구,127.0900832,37.5034907,,127.0901,37.5035
황종문소아청소년과의원,대구광역시,대구수성구,128.6098893,35.8412554,,128.6099,35.8413
황진복소아청소년과의원,대구광역시,대구달서구,128.512294,35.8090716,,128.5123,35.8091
황혜영소아과의원,경기도,성남분당구,127.1145117,37.3627869,,127.1145,37.3628
회천연세소아청소년과의원,경기도,양주시,127.053706,37.8200297,,127.0537,37.82
효나소아청소년과의원,경기도,의왕시,126.9733186,37.3504331,,126.9733,37.3504
휘소아청소년과의원,서울특별시,서대문구,126.9176131,37.5728378,,126.9176,37.5728
힐락소아청소년과의원,경기도,부천원미구,126.7566632,37.5041097,,126.7567,37.5041
홍진희소아과,서울,,127.0576296,37.2465429,Suwon,127.0576,37.2465
연세곰돌이소아청소년과,서울,,126.9904622,37.493319,"Seocho District, Donggwang-ro, 77 넥센강남타워 파맥스프라자 3층",126.9905,37.4933
안소아과의원,서울,,126.7762965,37.5040111,"1062-2 Jung 3(sam)-dong, Wonmi-gu, Bucheon-si",126.7763,37.504
하늘소아과의원,서울,,127.0666255,37.2485776,"970-5 영통2동 Yeongtong-gu, Suwon-si",127.0666,37.2486
강소아과의원,서울,,127.0416578,37.565786,"773-1 Majang-dong, Seongdong-gu",127.0417,37.5658
최재민소아과,서울,,127.0358583,37.4851386,"2615 Nambusunhwan-ro, Gangnam District",127.0359,37.4851
송영명소아과의원,서울,,127.0606703,37.4833196,"5 Seolleung-ro 10-gil, Gangnam District",127.0607,37.4833
강남연세소아과의원,서울,,127.048409,37.4991554,"755 Yeoksam-dong, Gangnam District",127.0484,37.4992
김윤옥소아과의원,서울,,126.7619322,37.6702127,"66-1 Juyeop-dong, Ilsanseo-gu, Goyang-si",126.7619,37.6702
노소아과의원,서울,,127.0119876,37.5022526,"230 Seochojungang-ro, Seocho District",127.012,37.5023
해맑은소아과,서울,,127.0920977,37.5512887,"47-19 Guui-dong, Gwangjin District",127.0921,37.5513
박정금소아과,서울,,127.1512614,37.4550515,"1002 산성동 Sujeong-gu, Seongnam-si",127.1513,37.4551
서울김정아소아과,서울,,126.9563073,37.4849055,"36-14 Bongcheon-dong, Gwanak-gu",126.9563,37.4849
백설소아과의원,서울,,127.0070141,37.5471096,"Jung District, Dasan-ro, 32 남산타운아파트 5상가 2층 225호",127.007,37.5471
백소아과의원,서울,,126.9286953,37.61061189999999,"12-29 Daejo-dong, Eunpyeong District",126.9287,37.6106
노상수소아과,서울,,126.7086654,37.4617373,206-1 간석2동 Namdong-gu,126.7087,37.4617
애플소아과의원,서울,,127.0580074,37.66502699999999,"1530 Dongil-ro, Nowon-gu",127.058,37.665
소화의원,서울,,126.9686583,37.5537796,"383 Cheongpa-ro, Yongsan District",126.9687,37.5538
이영진소아과의원,부산,,129.013287,35.1538898,"10-4 Jurye-dong, Sasang-gu",129.0133,35.1539
이창무소아과의원,부산,,129.1752712,35.1781399,"1407-2 Jwa-dong, Haeundae-gu",129.1753,35.1781
호돌이 소아청소년과 의원,부산,,128.9697538,35.0804374,"40 Jangnimbeonyeong-ro, Jangnim-dong, Saha-gu",128.9698,35.0804
